Age,Gender,Amount,Interest,MonthlyPayment,UseOfLoan,Education,MaritalStatus,EmploymentStatus,WorkExperience,HomeOwnershipType,IncomeTotal,DebtToIncome,Status
55,0.0,2500.0,33.0,0.0,0,4.0,4.0,2,5,3.0,857.0,14.0,1
59,1.0,3000.0,28.0,0.0,0,5.0,5.0,2,4,1.0,471.0,50.53,2
47,0.0,2500.0,22.0,0.0,2,4.0,1.0,2,1,1.0,1143.0,12.86,1
25,1.0,9550.0,26.0,0.0,0,4.0,2.0,2,2,2.0,1072.0,26.68,1
38,0.0,10000.0,28.0,0.0,0,5.0,3.0,2,3,2.0,969.0,33.54,1
43,0.0,8000.0,22.0,0.0,4,3.0,1.0,2,1,3.0,3656.0,17.37,1
22,1.0,6300.0,28.0,0.0,0,3.0,1.0,2,4,6.0,1268.0,40.46,2
21,0.0,2000.0,28.0,0.0,7,4.0,2.0,2,2,5.0,1000.0,32.9,0
56,0.0,4000.0,20.0,0.0,0,2.0,1.0,2,5,7.0,2008.0,53.19,1
29,1.0,2000.0,22.0,0.0,7,3.0,4.0,2,3,3.0,1741.0,32.11,1
34,0.0,3500.0,28.0,0.0,0,4.0,1.0,2,3,2.0,1466.0,31.99,2
35,0.0,6500.0,28.0,0.0,0,4.0,2.0,2,3,3.0,835.0,28.02,1
46,1.0,5000.0,28.0,0.0,0,4.0,2.0,2,2,1.0,1288.0,39.91,1
25,0.0,4600.0,28.0,0.0,2,3.0,1.0,2,0,8.0,1195.0,12.38,1
40,0.0,5200.0,28.0,0.0,0,2.0,1.0,2,1,1.0,600.0,42.83,1
32,0.0,3500.0,16.0,0.0,3,5.0,3.0,2,0,3.0,1626.0,23.25,2
59,1.0,4500.0,30.0,0.0,0,4.0,5.0,2,5,6.0,688.0,23.55,2
28,1.0,10000.0,30.0,0.0,0,3.0,1.0,2,3,3.0,1960.0,33.78,2
38,1.0,4500.0,22.0,0.0,8,5.0,3.0,2,0,3.0,1500.0,27.33,2
27,0.0,3100.0,24.0,0.0,0,5.0,2.0,2,3,2.0,976.0,17.42,1
51,0.0,6000.0,24.0,0.0,2,3.0,1.0,2,5,3.0,1578.0,13.5,2
23,1.0,4850.0,28.0,0.0,0,4.0,3.0,2,3,2.0,977.0,21.39,1
32,0.0,4100.0,28.0,0.0,0,3.0,2.0,2,1,6.0,850.0,24.82,2
39,0.0,3300.0,28.0,0.0,2,4.0,3.0,2,4,1.0,743.0,45.22,1
36,1.0,7500.0,28.0,0.0,0,5.0,2.0,2,1,8.0,844.0,39.81,0
30,1.0,2000.0,28.0,0.0,0,4.0,2.0,2,4,1.0,586.0,19.11,2
36,1.0,3500.0,33.0,0.0,6,2.0,2.0,2,4,2.0,731.0,26.81,1
39,0.0,5000.0,28.0,0.0,3,4.0,1.0,0,1,1.0,632.0,27.53,1
32,0.0,10000.0,28.0,0.0,0,2.0,3.0,2,0,2.0,1038.0,29.96,1
46,1.0,6000.0,22.0,0.0,2,4.0,1.0,2,5,8.0,2031.0,10.39,1
42,0.0,3500.0,30.0,0.0,2,3.0,1.0,2,1,6.0,552.0,47.1,1
38,0.0,2200.0,22.0,0.0,0,5.0,3.0,2,0,2.0,1233.0,23.28,1
32,0.0,3500.0,28.0,0.0,0,2.0,1.0,2,0,7.0,1391.0,44.86,1
31,0.0,8240.0,16.0,0.0,2,5.0,3.0,2,0,8.0,2600.0,15.85,2
66,0.0,8500.0,24.0,0.0,0,5.0,1.0,1,5,4.0,1715.0,27.93,1
41,1.0,2000.0,30.0,0.0,0,4.0,2.0,2,4,1.0,585.0,11.11,2
33,1.0,9700.0,25.0,0.0,0,5.0,1.0,2,0,4.0,2519.0,27.27,1
38,1.0,1500.0,28.0,0.0,2,4.0,3.0,2,1,1.0,869.0,49.02,1
46,1.0,1500.0,22.0,0.0,7,4.0,4.0,1,4,9.0,1061.0,7.35,1
31,0.0,3800.0,26.0,0.0,6,4.0,3.0,2,0,3.0,1400.0,22.36,1
35,0.0,5000.0,28.0,0.0,0,3.0,1.0,2,1,9.0,1840.0,12.17,1
51,0.0,6500.0,24.0,0.0,7,4.0,1.0,2,3,3.0,1465.0,13.92,1
44,1.0,8000.0,21.0,0.0,0,2.0,1.0,2,0,5.0,1903.0,20.34,1
52,0.0,3000.0,28.0,0.0,6,3.0,1.0,1,1,6.0,1004.0,14.24,1
24,0.0,4800.0,16.0,0.0,0,3.0,2.0,2,3,8.0,2035.0,23.73,1
28,0.0,10000.0,25.0,0.0,0,3.0,3.0,2,0,3.0,1599.0,34.83,0
37,1.0,10000.0,25.0,0.0,3,5.0,1.0,0,1,8.0,1019.0,38.86,2
25,1.0,3000.0,13.0,0.0,6,5.0,2.0,2,3,1.0,864.48,48.96,2
62,0.0,10000.0,25.0,0.0,7,5.0,1.0,1,5,9.0,1579.0,45.73,1
30,0.0,8000.0,28.0,0.0,0,5.0,3.0,2,0,8.0,1375.0,18.11,1
30,0.0,6500.0,34.0,0.0,0,3.0,3.0,2,0,3.0,1438.0,37.0,2
39,0.0,3000.0,28.0,0.0,7,5.0,2.0,2,0,3.0,1289.0,20.87,1
25,0.0,3000.0,28.0,0.0,0,3.0,1.0,2,2,1.0,595.0,20.84,2
52,0.0,4900.0,28.0,0.0,0,2.0,4.0,1,1,4.0,1083.0,22.25,1
49,0.0,3500.0,28.0,0.0,3,5.0,1.0,2,2,3.0,1315.0,29.66,1
46,1.0,3200.0,22.0,0.0,0,3.0,1.0,1,1,3.0,1379.0,17.26,2
52,1.0,2500.0,30.0,0.0,0,5.0,4.0,2,1,3.0,776.0,18.04,1
47,1.0,3800.0,28.0,0.0,0,4.0,3.0,2,5,2.0,434.0,36.18,0
25,0.0,800.0,28.0,0.0,0,4.0,3.0,2,3,2.0,340.0,38.24,1
54,1.0,1500.0,30.0,0.0,0,4.0,1.0,2,5,1.0,665.0,48.42,1
39,0.0,1000.0,22.0,0.0,7,4.0,1.0,2,1,2.0,1425.0,39.02,1
31,0.0,7000.0,28.0,0.0,0,3.0,2.0,2,3,8.0,1347.0,37.71,1
30,0.0,500.0,33.0,0.0,0,4.0,3.0,2,3,2.0,409.0,27.63,1
40,1.0,2300.0,32.0,0.0,0,2.0,2.0,2,1,1.0,429.0,23.31,1
64,1.0,4900.0,22.0,0.0,8,5.0,5.0,1,5,9.0,2560.0,10.55,2
31,1.0,6500.0,20.0,0.0,0,5.0,1.0,2,0,8.0,823.0,33.54,2
37,0.0,2000.0,22.0,0.0,7,5.0,3.0,2,1,4.0,1400.0,10.43,1
23,1.0,3000.0,28.0,0.0,4,4.0,1.0,2,2,3.0,633.0,25.75,1
30,0.0,5000.0,22.0,0.0,0,5.0,3.0,2,3,2.0,820.0,19.27,1
50,0.0,10000.0,25.0,0.0,2,4.0,4.0,2,1,1.0,4750.0,9.14,1
42,0.0,3000.0,22.0,0.0,2,5.0,3.0,2,1,3.0,994.0,19.11,2
34,1.0,7000.0,23.0,0.0,0,5.0,4.0,2,3,4.0,2511.0,44.92,1
29,0.0,3000.0,14.0,0.0,2,4.0,1.0,2,3,8.0,1876.0,34.65,1
30,0.0,10000.0,28.0,0.0,6,1.0,2.0,0,0,7.0,1064.0,29.23,1
47,1.0,4400.0,22.0,0.0,0,5.0,1.0,2,3,7.0,1103.0,51.77,2
25,1.0,9880.0,30.0,0.0,0,3.0,3.0,2,2,8.0,2000.0,48.05,1
52,1.0,8430.0,31.0,0.0,0,3.0,4.0,2,5,3.0,1942.0,25.95,1
27,0.0,10000.0,28.0,0.0,0,2.0,3.0,1,4,4.0,1887.0,18.6,2
50,0.0,10000.0,28.0,0.0,7,4.0,1.0,2,5,1.0,1641.0,21.51,1
29,0.0,7000.0,24.0,0.0,0,3.0,1.0,2,0,4.0,1104.0,41.21,1
27,0.0,3000.0,28.0,0.0,0,4.0,2.0,2,0,3.0,994.0,39.64,2
43,0.0,10000.0,22.0,0.0,2,5.0,4.0,2,1,9.0,5900.0,19.37,1
26,0.0,3000.0,33.0,0.0,6,4.0,2.0,2,2,2.0,536.0,19.22,1
30,0.0,1000.0,28.0,0.0,2,4.0,2.0,2,0,8.0,832.0,22.12,2
27,1.0,3500.0,28.0,0.0,0,5.0,1.0,2,3,8.0,1344.0,23.74,2
38,0.0,6600.0,22.0,0.0,7,5.0,1.0,2,1,3.0,2412.0,23.67,1
42,0.0,1500.0,28.0,0.0,0,5.0,4.0,2,1,3.0,1529.0,12.23,2
28,1.0,5000.0,28.0,0.0,7,4.0,3.0,2,3,8.0,765.0,32.68,2
22,0.0,1000.0,22.0,0.0,7,5.0,3.0,2,2,2.0,914.0,22.54,1
33,0.0,3500.0,28.0,0.0,0,5.0,3.0,2,0,9.0,1958.0,37.23,1
22,0.0,2000.0,22.0,0.0,6,5.0,1.0,2,2,2.0,1153.0,18.65,1
25,1.0,9500.0,28.0,0.0,0,3.0,2.0,2,2,3.0,1150.0,39.22,1
28,1.0,5100.0,28.0,0.0,0,4.0,1.0,2,4,2.0,668.0,24.85,2
34,0.0,3000.0,28.0,0.0,0,4.0,2.0,2,1,3.0,827.0,22.61,1
22,1.0,3000.0,28.0,0.0,3,4.0,2.0,2,2,6.0,579.0,50.09,1
21,0.0,3000.0,28.0,0.0,0,2.0,2.0,2,2,2.0,564.0,29.26,2
27,0.0,8000.0,19.0,0.0,6,2.0,2.0,2,4,2.0,2233.0,10.7,2
55,1.0,4000.0,16.0,0.0,2,4.0,4.0,2,5,1.0,1018.0,27.21,0
52,0.0,2500.0,28.0,0.0,0,2.0,4.0,1,5,3.0,1351.0,13.1,2
25,0.0,3000.0,28.0,0.0,0,4.0,3.0,2,3,2.0,340.0,27.35,1
48,0.0,9400.0,28.0,0.0,3,5.0,4.0,1,5,1.0,1158.0,25.3,1
62,1.0,2000.0,12.0,0.0,2,4.0,5.0,2,5,1.0,498.0,21.08,2
21,1.0,7500.0,22.0,0.0,8,4.0,3.0,2,2,3.0,1500.0,17.13,2
42,1.0,3000.0,30.0,0.0,0,5.0,2.0,2,5,1.0,692.0,42.34,2
31,0.0,2500.0,30.0,0.0,7,4.0,3.0,2,0,2.0,738.0,23.04,1
27,0.0,9800.0,28.0,0.0,0,3.0,1.0,2,2,1.0,1752.0,57.93,1
25,1.0,10000.0,28.0,0.0,0,4.0,3.0,2,3,3.0,1476.0,44.38,1
36,1.0,10000.0,28.0,0.0,0,3.0,3.0,2,1,3.0,1948.0,29.83,1
52,0.0,4000.0,28.0,0.0,2,4.0,1.0,2,5,3.0,706.0,25.92,1
49,1.0,2000.0,22.0,0.0,6,3.0,1.0,2,5,3.0,1597.0,3.44,1
26,0.0,1000.0,22.0,0.0,7,4.0,3.0,2,3,2.0,900.0,12.56,1
21,1.0,1000.0,28.0,0.0,7,2.0,2.0,2,2,3.0,730.0,17.81,2
40,0.0,2000.0,22.0,0.0,6,4.0,3.0,2,1,3.0,1436.0,20.33,1
44,1.0,800.0,28.0,0.0,0,4.0,2.0,2,3,2.0,513.0,34.11,1
46,1.0,3000.0,28.0,0.0,0,5.0,1.0,2,1,9.0,1382.0,17.0,1
22,1.0,5500.0,20.0,0.0,6,3.0,3.0,2,2,3.0,1100.0,13.27,2
55,0.0,4650.0,28.0,0.0,0,5.0,1.0,2,5,7.0,465.0,34.19,1
42,1.0,7500.0,28.0,0.0,0,5.0,1.0,2,3,3.0,831.0,28.16,1
44,0.0,2000.0,22.0,0.0,8,4.0,4.0,2,1,2.0,1300.0,4.23,1
37,0.0,1000.0,32.0,0.0,2,5.0,3.0,2,1,1.0,684.0,27.49,2
34,0.0,3800.0,20.0,0.0,6,5.0,3.0,2,0,2.0,1950.0,30.41,0
30,1.0,8600.0,23.0,0.0,0,5.0,1.0,2,3,8.0,2387.0,49.18,0
24,1.0,2600.0,33.0,0.0,0,3.0,2.0,2,2,6.0,354.0,25.14,1
26,1.0,1500.0,15.0,0.0,0,3.0,2.0,2,2,1.0,901.0,50.61,2
26,1.0,4500.0,28.0,0.0,0,4.0,4.0,2,3,1.0,552.0,36.23,1
44,0.0,9000.0,22.0,0.0,0,3.0,2.0,2,1,3.0,2042.0,40.21,1
45,1.0,5900.0,28.0,0.0,0,2.0,4.0,1,5,1.0,845.0,29.82,1
28,0.0,6300.0,28.0,0.0,0,3.0,3.0,2,3,4.0,1865.0,34.26,2
29,1.0,3000.0,28.0,0.0,2,5.0,2.0,2,0,2.0,1673.0,7.41,1
49,0.0,8000.0,28.0,0.0,0,4.0,3.0,1,1,3.0,1209.0,20.6,1
48,1.0,2500.0,13.0,0.0,6,3.0,1.0,2,0,1.0,566.0,40.46,2
36,1.0,6000.0,22.0,0.0,0,3.0,1.0,1,4,9.0,970.0,21.24,1
22,0.0,5000.0,28.0,0.0,0,3.0,3.0,2,2,3.0,2441.0,39.04,2
40,1.0,1000.0,28.0,0.0,5,5.0,2.0,2,1,4.0,2617.0,20.63,1
27,0.0,8500.0,24.0,0.0,0,4.0,1.0,2,3,3.0,1113.0,32.7,1
46,1.0,2500.0,22.0,0.0,0,4.0,2.0,2,5,8.0,1456.0,23.63,2
32,0.0,6400.0,20.0,0.0,0,4.0,2.0,2,0,1.0,756.0,22.49,2
56,1.0,10000.0,24.0,0.0,0,5.0,1.0,2,1,9.0,5850.0,8.96,1
46,0.0,3000.0,31.0,0.0,0,4.0,1.0,2,5,1.0,339.0,46.02,0
32,1.0,5800.0,22.0,0.0,0,4.0,1.0,2,3,3.0,1457.0,22.03,1
31,1.0,5200.0,33.0,0.0,0,3.0,2.0,2,3,3.0,712.0,35.25,1
21,0.0,500.0,28.0,0.0,6,4.0,3.0,2,4,2.0,568.0,30.81,2
34,1.0,6800.0,22.0,0.0,0,5.0,3.0,2,0,3.0,1885.0,23.71,2
43,0.0,10000.0,18.0,0.0,3,5.0,2.0,2,1,8.0,1600.0,15.88,1
33,0.0,10000.0,22.0,0.0,3,4.0,2.0,2,3,8.0,3187.0,20.55,1
25,0.0,2000.0,33.0,0.0,6,2.0,2.0,2,2,2.0,799.0,14.39,1
35,0.0,5350.0,28.0,0.0,0,4.0,1.0,2,4,1.0,1200.0,39.08,1
34,1.0,9500.0,24.0,0.0,0,3.0,3.0,2,2,3.0,2726.0,26.63,1
35,0.0,6500.0,28.0,0.0,5,3.0,1.0,2,3,2.0,1705.0,21.64,0
26,0.0,4000.0,23.0,0.0,7,4.0,3.0,2,3,2.0,1292.0,8.75,1
28,0.0,2500.0,33.0,0.0,8,4.0,3.0,2,3,2.0,1109.0,15.96,2
40,0.0,4200.0,22.0,0.0,0,3.0,4.0,2,1,3.0,1189.0,34.31,1
23,0.0,2300.0,31.0,0.0,2,4.0,3.0,2,2,3.0,660.0,18.03,1
65,0.0,3800.0,22.0,0.0,0,4.0,1.0,1,5,8.0,1925.0,27.58,1
43,0.0,10000.0,24.0,0.0,0,4.0,1.0,0,5,9.0,2400.0,55.5,2
32,0.0,3700.0,28.0,0.0,2,5.0,3.0,2,1,9.0,1118.0,26.21,1
43,0.0,4000.0,22.0,0.0,3,3.0,1.0,0,5,9.0,1300.0,24.54,1
67,0.0,1500.0,31.0,0.0,7,2.0,1.0,1,5,5.0,1356.0,6.27,1
40,0.0,10000.0,23.0,0.0,0,4.0,1.0,2,1,8.0,3382.0,48.26,1
47,0.0,3000.0,36.0,0.0,7,1.0,3.0,2,5,2.0,1050.0,46.38,1
46,1.0,2900.0,31.0,0.0,0,2.0,2.0,2,5,3.0,1653.0,15.97,1
33,0.0,8000.0,20.0,0.0,0,4.0,3.0,2,1,4.0,1800.0,30.39,1
49,0.0,5000.0,33.0,0.0,0,4.0,1.0,2,5,7.0,1281.0,21.94,2
30,0.0,1000.0,33.0,0.0,2,4.0,3.0,2,3,2.0,409.0,44.74,1
53,0.0,6000.0,28.0,0.0,1,4.0,1.0,2,5,3.0,609.0,36.62,1
47,1.0,3000.0,22.0,0.0,2,5.0,1.0,2,0,8.0,1531.0,20.77,1
49,0.0,2500.0,28.0,0.0,8,4.0,3.0,1,4,2.0,564.0,50.89,2
28,0.0,5000.0,30.0,0.0,0,3.0,3.0,2,3,2.0,1606.0,49.81,2
40,1.0,3500.0,22.0,0.0,0,3.0,4.0,2,1,5.0,2243.0,20.33,1
22,0.0,2500.0,22.0,0.0,6,4.0,3.0,2,3,2.0,1400.0,9.29,1
40,0.0,2500.0,34.0,0.0,2,2.0,1.0,2,1,8.0,830.0,24.1,1
36,0.0,10000.0,25.0,0.0,3,4.0,1.0,2,0,3.0,6352.0,41.48,2
23,0.0,3000.0,28.0,0.0,7,4.0,2.0,2,4,1.0,588.0,39.29,1
29,0.0,3000.0,33.0,0.0,0,4.0,1.0,2,3,1.0,1007.0,59.98,1
23,0.0,1000.0,28.0,0.0,6,3.0,2.0,2,4,3.0,600.0,32.5,2
64,0.0,8500.0,28.0,0.0,0,4.0,5.0,2,5,1.0,856.0,41.12,2
47,1.0,5900.0,22.0,0.0,6,3.0,4.0,2,1,1.0,1525.0,14.03,2
27,0.0,2000.0,31.0,0.0,2,4.0,4.0,1,4,2.0,321.0,20.56,2
63,0.0,2000.0,28.0,0.0,5,5.0,1.0,1,5,3.0,1420.0,38.17,1
39,0.0,3000.0,28.0,0.0,7,4.0,2.0,0,2,7.0,700.0,14.43,2
39,1.0,2000.0,31.0,0.0,7,5.0,2.0,2,1,1.0,2759.0,14.64,2
21,0.0,5300.0,22.0,0.0,6,5.0,3.0,2,2,2.0,1291.0,21.3,1
27,1.0,2500.0,31.0,0.0,2,3.0,2.0,2,3,4.0,1432.0,13.34,1
34,0.0,6500.0,12.0,0.0,0,4.0,3.0,2,2,3.0,1100.0,17.09,1
54,0.0,3000.0,22.0,0.0,2,5.0,3.0,2,5,9.0,1755.0,36.01,1
38,0.0,3000.0,31.0,0.0,2,5.0,1.0,2,3,8.0,1925.0,21.25,1
46,1.0,9200.0,23.0,0.0,0,4.0,1.0,2,5,1.0,927.0,31.82,2
28,0.0,2000.0,12.0,0.0,2,5.0,2.0,2,2,1.0,712.0,44.38,2
48,0.0,1000.0,22.0,0.0,2,3.0,4.0,1,5,2.0,1492.0,31.1,1
41,1.0,2500.0,28.0,0.0,2,4.0,2.0,2,1,1.0,800.0,27.88,1
36,0.0,9350.0,28.0,0.0,1,5.0,3.0,2,0,1.0,936.0,40.71,1
39,0.0,8000.0,22.0,0.0,8,4.0,3.0,2,0,3.0,2080.0,29.9,1
26,0.0,4800.0,28.0,0.0,3,4.0,1.0,2,0,8.0,2059.0,30.84,2
62,0.0,3900.0,22.0,0.0,0,2.0,1.0,1,5,2.0,925.0,16.54,2
60,1.0,8000.0,22.0,0.0,0,4.0,2.0,2,5,6.0,1881.0,19.99,1
43,0.0,5000.0,28.0,0.0,0,5.0,1.0,2,1,1.0,1157.0,40.28,2
49,0.0,3200.0,30.0,0.0,0,4.0,1.0,2,5,8.0,934.0,27.52,0
35,0.0,5000.0,22.0,0.0,2,4.0,3.0,2,1,8.0,1629.54,10.56,2
35,1.0,2800.0,30.0,0.0,0,2.0,1.0,2,2,3.0,502.0,31.27,1
52,0.0,2000.0,30.0,0.0,0,5.0,1.0,2,5,9.0,2067.0,19.45,2
66,1.0,2000.0,28.0,0.0,0,4.0,2.0,1,4,7.0,353.0,40.79,2
38,1.0,1200.0,30.0,0.0,8,2.0,2.0,2,4,3.0,536.0,16.23,2
43,1.0,10000.0,28.0,0.0,0,5.0,1.0,2,0,1.0,1316.0,45.97,1
68,0.0,5000.0,22.0,0.0,0,3.0,4.0,1,5,4.0,1048.0,22.9,1
41,0.0,800.0,28.0,0.0,0,4.0,2.0,2,1,1.0,850.0,43.41,1
32,1.0,5000.0,22.0,0.0,6,4.0,2.0,2,0,4.0,1048.0,26.53,1
40,0.0,4000.0,22.0,0.0,2,5.0,1.0,2,1,4.0,2310.0,27.53,1
47,0.0,8500.0,24.0,0.0,6,5.0,1.0,2,5,4.0,2185.0,38.12,2
56,1.0,10000.0,25.0,0.0,3,5.0,5.0,1,4,3.0,1827.0,16.09,2
46,1.0,8000.0,28.0,0.0,0,5.0,2.0,2,5,7.0,891.0,47.47,1
43,1.0,10000.0,24.0,0.0,0,5.0,2.0,2,1,3.0,2444.0,45.25,2
52,0.0,5000.0,18.0,0.0,4,5.0,1.0,2,5,9.0,3500.0,23.77,2
44,1.0,2600.0,28.0,0.0,2,4.0,2.0,2,1,1.0,501.0,57.49,1
26,0.0,2000.0,28.0,0.0,0,4.0,2.0,2,3,3.0,1212.0,16.5,1
43,1.0,3000.0,28.0,0.0,2,4.0,1.0,2,5,1.0,516.0,31.2,1
24,1.0,1000.0,30.0,0.0,2,4.0,1.0,2,3,1.0,683.0,31.92,1
24,1.0,5300.0,22.0,0.0,0,5.0,2.0,2,0,6.0,1668.0,23.62,2
32,0.0,3000.0,31.0,0.0,0,3.0,2.0,2,1,3.0,2446.0,28.99,2
27,0.0,2000.0,22.0,0.0,7,4.0,3.0,2,3,8.0,2279.0,37.21,2
45,1.0,6100.0,28.0,0.0,0,4.0,1.0,2,5,1.0,720.0,26.39,1
56,1.0,2000.0,31.0,0.0,7,3.0,1.0,2,5,3.0,1230.0,27.07,2
62,1.0,1000.0,28.0,0.0,0,4.0,5.0,2,0,1.0,639.0,5.79,1
58,1.0,1000.0,22.0,0.0,1,5.0,5.0,1,5,9.0,805.0,6.46,1
27,0.0,9000.0,28.0,0.0,0,2.0,1.0,2,0,3.0,1723.0,21.59,1
41,1.0,9000.0,24.0,0.0,0,4.0,1.0,0,5,1.0,1644.0,34.98,1
48,0.0,3000.0,32.0,0.0,6,4.0,1.0,2,3,3.0,720.0,54.44,2
33,0.0,1000.0,28.0,0.0,2,2.0,2.0,2,1,1.0,1700.0,15.88,0
44,0.0,5000.0,22.0,0.0,0,3.0,1.0,2,1,3.0,1738.0,7.94,1
50,0.0,5500.0,28.0,0.0,0,5.0,1.0,2,5,8.0,1865.0,43.75,1
50,1.0,1000.0,28.0,0.0,6,4.0,4.0,2,5,7.0,568.0,47.89,1
30,1.0,2000.0,33.0,0.0,2,3.0,2.0,2,2,1.0,1038.0,19.85,1
45,1.0,3100.0,22.0,0.0,7,4.0,3.0,2,5,2.0,960.0,37.6,1
45,0.0,10000.0,28.0,0.0,0,5.0,1.0,2,5,4.0,2096.0,53.34,1
46,1.0,6000.0,24.0,0.0,2,4.0,1.0,2,1,8.0,2767.0,24.68,2
44,0.0,4600.0,33.0,0.0,2,4.0,1.0,2,1,7.0,1047.0,46.7,1
32,1.0,1500.0,33.0,0.0,6,5.0,2.0,2,0,8.0,1729.0,17.64,1
46,1.0,3000.0,31.0,0.0,2,5.0,1.0,2,5,8.0,2086.0,8.1,1
40,1.0,3000.0,33.0,0.0,0,2.0,2.0,2,1,1.0,485.0,29.28,1
21,0.0,900.0,33.0,0.0,0,3.0,2.0,2,2,6.0,415.0,17.83,0
50,1.0,9800.0,24.0,0.0,0,4.0,3.0,2,5,8.0,2173.0,49.56,1
52,1.0,3000.0,32.0,0.0,0,4.0,1.0,2,2,2.0,478.0,52.93,2
34,0.0,2500.0,15.0,0.0,1,5.0,2.0,2,1,8.0,2093.0,13.76,2
43,1.0,3000.0,31.0,0.0,2,3.0,1.0,2,1,8.0,2062.0,6.26,1
39,0.0,10000.0,28.0,0.0,0,4.0,3.0,2,1,3.0,1801.0,29.04,1
21,1.0,3000.0,31.0,0.0,2,5.0,2.0,2,2,7.0,700.0,15.71,1
43,1.0,4000.0,15.0,0.0,3,5.0,3.0,2,4,8.0,1500.0,9.27,2
31,0.0,4000.0,14.0,0.0,0,4.0,3.0,2,3,8.0,1652.0,33.47,1
41,0.0,10000.0,22.0,0.0,0,4.0,4.0,2,1,9.0,1300.0,32.69,1
24,0.0,8500.0,29.0,0.0,0,5.0,3.0,2,4,2.0,2100.0,22.81,2
45,0.0,3000.0,31.0,0.0,0,3.0,2.0,0,1,1.0,2500.0,53.16,1
28,0.0,2000.0,30.0,0.0,2,3.0,1.0,2,0,3.0,975.0,54.97,0
49,1.0,3000.0,28.0,0.0,0,4.0,4.0,2,5,1.0,491.0,30.96,2
36,1.0,5000.0,30.0,0.0,6,4.0,4.0,2,1,9.0,978.0,33.54,2
33,1.0,6500.0,30.0,0.0,0,3.0,2.0,2,0,4.0,1853.0,32.06,1
34,0.0,1350.0,28.0,0.0,8,5.0,3.0,2,3,3.0,886.0,18.96,1
55,1.0,3000.0,31.0,0.0,7,3.0,1.0,2,5,5.0,1583.0,66.58,2
39,1.0,3000.0,30.0,0.0,0,4.0,1.0,2,1,1.0,440.0,24.55,2
31,1.0,3000.0,33.0,0.0,7,4.0,3.0,2,0,3.0,659.0,38.39,1
28,0.0,4000.0,22.0,0.0,4,3.0,1.0,2,0,2.0,1029.0,20.21,1
30,0.0,2500.0,28.0,0.0,0,5.0,1.0,2,4,8.0,1536.0,33.53,2
36,0.0,10000.0,28.0,0.0,0,5.0,3.0,2,0,4.0,2356.0,42.19,1
30,1.0,500.0,28.0,0.0,2,4.0,2.0,2,3,6.0,676.0,46.3,1
29,0.0,6400.0,22.0,0.0,5,3.0,2.0,2,3,4.0,1886.0,19.09,1
46,1.0,2000.0,31.0,0.0,0,2.0,1.0,1,5,4.0,1509.0,7.49,1
48,0.0,10000.0,28.0,0.0,2,5.0,3.0,0,1,1.0,3732.0,9.35,1
69,0.0,3000.0,31.0,0.0,6,5.0,5.0,1,5,1.0,2428.0,21.21,2
47,0.0,5000.0,28.0,0.0,0,4.0,1.0,2,0,1.0,750.0,43.47,0
43,0.0,4500.0,30.0,0.0,0,4.0,1.0,2,1,7.0,647.0,25.35,1
33,0.0,2000.0,31.0,0.0,4,5.0,3.0,2,3,1.0,1349.0,25.95,1
26,0.0,6000.0,30.0,0.0,7,4.0,2.0,2,3,4.0,968.0,37.91,2
33,0.0,6000.0,15.0,0.0,0,5.0,2.0,2,3,8.0,1150.0,32.17,1
22,0.0,1000.0,28.0,0.0,0,4.0,3.0,2,2,2.0,663.0,14.63,1
33,0.0,3000.0,33.0,0.0,0,4.0,1.0,2,3,8.0,900.0,18.33,1
32,1.0,600.0,28.0,0.0,7,2.0,1.0,2,0,3.0,605.0,37.85,2
29,1.0,6000.0,22.0,0.0,7,3.0,3.0,2,3,2.0,1035.0,28.31,1
44,0.0,2000.0,31.0,0.0,7,5.0,3.0,2,1,3.0,1997.0,17.58,1
29,1.0,6500.0,14.0,0.0,0,5.0,2.0,2,0,4.0,1200.0,14.83,1
27,0.0,5500.0,12.0,0.0,6,5.0,3.0,2,0,1.0,1180.0,40.08,2
39,1.0,3000.0,28.0,0.0,3,4.0,3.0,0,1,1.0,469.0,19.83,1
31,1.0,6000.0,22.0,0.0,0,3.0,3.0,2,0,8.0,1804.0,12.75,1
26,0.0,700.0,22.0,0.0,3,4.0,1.0,2,2,2.0,731.0,9.03,1
46,0.0,5000.0,28.0,0.0,0,4.0,1.0,2,4,6.0,919.0,34.93,2
30,0.0,4000.0,28.0,0.0,0,4.0,2.0,2,3,1.0,800.0,15.63,1
34,0.0,10000.0,22.0,0.0,0,4.0,2.0,0,5,8.0,1833.0,38.57,1
33,1.0,4800.0,30.0,0.0,0,5.0,1.0,2,3,1.0,851.0,34.31,1
49,1.0,10000.0,28.0,0.0,0,2.0,4.0,1,1,4.0,2111.0,43.34,1
40,1.0,10000.0,31.0,0.0,0,5.0,5.0,2,1,4.0,2328.0,31.66,1
29,1.0,6500.0,28.0,0.0,0,5.0,2.0,2,0,2.0,650.0,42.15,2
35,0.0,3000.0,22.0,0.0,0,2.0,1.0,2,1,8.0,1702.0,23.38,1
66,1.0,2000.0,31.0,0.0,7,4.0,1.0,2,5,8.0,2223.0,44.89,1
37,1.0,5000.0,12.0,0.0,2,5.0,4.0,2,2,2.0,1999.0,12.11,1
42,1.0,3000.0,28.0,0.0,7,5.0,2.0,2,1,2.0,1100.0,15.0,1
