No,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
2782,DRH49,19.7,1,.024756031,9,83.8592,4,2009,2,3,3,247.6776
4741,FDQ01,19.7,2,.161356273,6,253.1014,4,2009,2,3,3,2805.0154
5499,FDZ39,19.7,2,.018098194,10,104.599,4,2009,2,3,3,309.597
675,NCB18,19.6,1,.041459372,3,89.6514,4,2009,2,3,3,1239.7196
2510,FDO58,19.6,1,.039738393,2,163.7526,4,2009,2,3,3,2960.1468
2722,DRE03,19.6,1,.024325592,5,48.5718,4,2009,2,3,3,425.4462
3403,NCP05,19.6,1,0,8,150.3024,4,2009,2,3,3,2580.6408
3900,FDX04,19.6,2,.041740902,4,49.2376,4,2009,2,3,3,958.752
5358,NCZ06,19.6,1,.094545236,3,254.7698,4,2009,2,3,3,5327.0658
8446,NCL05,19.6,1,.048092778,8,44.477,4,2009,2,3,3,432.77
376,FDW49,19.5,1,.082888496,6,178.6002,4,2009,2,3,3,1253.7014
2124,NCO54,19.5,1,.014332439,3,57.1614,4,2009,2,3,3,1381.535
2727,FDB38,19.5,2,.027458099,6,158.792,4,2009,2,3,3,2556.672
3085,FDU49,19.5,2,.030819397,6,86.054,4,2009,2,3,3,2336.958
5722,FDV35,19.5,1,.128728258,11,155.3314,4,2009,2,3,3,3412.8908
3656,FDD05,19.35,1,.016679143,4,119.3098,4,2009,2,3,3,1928.1568
4513,NCP17,19.35,1,.027827268,8,65.6168,4,2009,2,3,3,383.5008
6428,FDH19,19.35,1,.03322326,10,172.0738,4,2009,2,3,3,3301.7022
6516,FDR22,19.35,2,.01863822,2,110.2544,4,2009,2,3,3,1677.816
781,NCO06,19.25,1,.108470504,3,33.4558,4,2009,2,3,3,441.4254
5016,FDV38,19.25,1,.102188428,5,54.3956,4,2009,2,3,3,1201.1032
6469,FDH26,19.25,2,.034841089,6,141.1496,4,2009,2,3,3,282.2992
8340,FDL03,19.25,2,.027190917,10,194.811,4,2009,2,3,3,2160.521
3090,FDX07,19.2,2,0,1,184.595,4,2009,2,3,3,3844.995
4050,FDV01,19.2,2,.085296625,6,153.4314,4,2009,2,3,3,1861.5768
4143,FDZ52,19.2,1,.100482186,4,111.8886,4,2009,2,3,3,1667.829
5981,NCG42,19.2,1,.041395775,3,129.731,4,2009,2,3,3,1298.31
6420,FDU28,19.2,2,.094300933,4,187.5214,4,2009,2,3,3,1695.7926
8187,FDB23,19.2,2,.005611367,13,226.2062,4,2009,2,3,3,1579.9434
2869,DRF03,19.1,1,.045492697,5,40.3138,4,2009,2,3,3,527.9794
3956,NCC18,19.1,1,.177992139,3,173.1422,4,2009,2,3,3,2931.5174
4000,FDI20,19.1,1,.038720852,1,210.8586,4,2009,2,3,3,6331.758
6250,NCM30,19.1,1,.067569539,3,43.0796,4,2009,2,3,3,619.194
7546,FDX19,19.1,1,.097127867,1,234.4958,4,2009,2,3,3,1635.8706
627,FDT32,19,2,.065901299,1,188.7214,4,2009,2,3,3,1695.7926
2589,FDM34,19,1,.067722325,2,130.8626,4,2009,2,3,3,1573.9512
5270,FDB41,19,2,.097709541,4,48.6718,4,2009,2,3,3,614.5334
8062,NCX41,19,1,.017791458,8,211.9244,4,2009,2,3,3,2117.244
2618,FDD50,18.85,1,.142219209,6,167.6132,4,2009,2,3,3,1522.0188
2787,FDG26,18.85,1,.04282359,6,254.433,4,2009,2,3,3,2050.664
3773,FDU39,18.85,1,.036184755,10,58.5562,4,2009,2,3,3,770.3306
3989,DRP35,18.85,1,.091237452,12,128.9336,4,2009,2,3,3,1278.336
4057,NCL18,18.85,1,.168266556,3,195.5136,4,2009,2,3,3,1749.7224
5837,FDN22,18.85,2,.138868769,2,251.8724,4,2009,2,3,3,3271.7412
6413,FDT26,18.85,2,.06823032,5,121.044,4,2009,2,3,3,1557.972
7480,DRI23,18.85,1,.137755834,12,161.8578,4,2009,2,3,3,3530.0716
5531,NCM53,18.75,1,.052252908,8,105.728,4,2009,2,3,3,1704.448
5962,NCI42,18.75,1,.01040777,3,209.4954,4,2009,2,3,3,2500.7448
6616,FDJ22,18.75,1,.053025371,2,192.5504,4,2009,2,3,3,2109.2544
33,FDP33,18.7,1,0,2,256.6672,4,2009,2,3,3,3068.0064
1679,FDU03,18.7,2,.091950972,10,184.2292,4,2009,2,3,3,1277.0044
3945,FDI52,18.7,1,.105104552,4,121.7072,4,2009,2,3,3,1347.5792
3985,FDT38,18.7,1,.057771828,5,85.3566,4,2009,2,3,3,591.8962
5606,FDP52,18.7,2,.070979698,4,229.501,4,2009,2,3,3,1607.907
32,NCS17,18.6,1,.080829372,8,96.4436,4,2009,2,3,3,2741.7644
7383,FDN21,18.6,1,.077168705,2,160.6236,4,2009,2,3,3,1611.236
8309,FDP16,18.6,1,.039454924,4,244.0802,4,2009,2,3,3,3193.8426
8517,NCJ19,18.6,1,.118661426,16,58.7588,4,2009,2,3,3,858.882
3550,NCN07,18.5,1,.034082974,16,130.9284,4,2009,2,3,3,1977.426
5442,FDK55,18.5,1,.02586664,10,88.9172,4,2009,2,3,3,1695.1268
6383,FDI41,18.5,2,.062510529,4,146.8418,4,2009,2,3,3,2059.9852
156,NCI18,18.35,1,.014081156,3,223.5746,4,2009,2,3,3,3589.9936
654,DRF15,18.35,1,.03334929,5,155.034,4,2009,2,3,3,1990.742
1946,NCF18,18.35,1,.089345074,3,191.9504,4,2009,2,3,3,5369.0112
1980,FDW32,18.35,2,.09468096,1,86.2882,4,2009,2,3,3,1631.8758
3352,NCW53,18.35,1,.030619301,8,194.0162,4,2009,2,3,3,2886.243
1372,FDD52,18.25,2,.184041545,5,110.157,4,2009,2,3,3,1867.569
2443,FDR09,18.25,1,.078041216,2,258.4962,4,2009,2,3,3,2848.9582
3005,FDN57,18.25,1,.054455125,2,142.0154,4,2009,2,3,3,850.8924
3749,FDB59,18.25,1,.015341139,2,200.0084,4,2009,2,3,3,1984.084
3844,FDU34,18.25,1,.075501241,2,123.1046,4,2009,2,3,3,249.0092
4093,FDL44,18.25,1,.012325122,1,162.8894,4,2009,2,3,3,647.1576
5368,DRJ47,18.25,1,.044430561,12,174.208,4,2009,2,3,3,2596.62
5389,FDK52,18.25,1,0,4,224.1062,4,2009,2,3,3,4965.5364
6524,FDW28,18.25,1,.089186083,4,194.3452,4,2009,2,3,3,4502.1396
8089,FDY15,18.25,2,.171523928,5,155.863,4,2009,2,3,3,2346.945
1003,FDV46,18.2,1,.012659235,2,140.718,4,2009,2,3,3,2656.542
1613,FDE08,18.2,1,.049520593,1,147.3734,4,2009,2,3,3,2375.5744
1617,FDR43,18.2,1,.162147349,1,37.719,4,2009,2,3,3,549.285
2984,FDP07,18.2,1,.090267996,1,194.711,4,2009,2,3,3,4910.275
3566,FDF45,18.2,2,.012254429,1,59.9904,4,2009,2,3,3,644.4944
5455,NCW42,18.2,1,.058707159,3,220.5456,4,2009,2,3,3,3094.6384
8043,FDI08,18.2,2,.066567121,1,250.2092,4,2009,2,3,3,2988.1104
8160,FDC15,18.1,1,.178694026,5,158.9288,4,2009,2,3,3,1571.288
1189,FDL26,18,1,.073490977,6,157.3972,4,2009,2,3,3,778.986
3186,FDC23,18,1,.017979145,13,178.3686,4,2009,2,3,3,3199.8348
4973,FDJ04,18,1,.124959013,4,116.5124,4,2009,2,3,3,355.5372
6711,FDW48,18,1,.008575615,7,80.2618,4,2009,2,3,3,644.4944
6941,NCW17,18,1,.019465205,8,128.6994,4,2009,2,3,3,2441.4886
304,FDO23,17.85,1,.147023834,11,93.7436,4,2009,2,3,3,1134.5232
1305,FDQ32,17.85,2,.04679836,1,123.8388,4,2009,2,3,3,866.8716
2442,NCR41,17.85,1,.018097419,8,96.9094,4,2009,2,3,3,1332.9316
3730,FDK33,17.85,1,.011281018,2,213.756,4,2009,2,3,3,3408.896
4275,FDR47,17.85,1,.087824967,11,196.0794,4,2009,2,3,3,1755.7146
4762,FDZ58,17.85,1,.052389407,2,120.9072,4,2009,2,3,3,2817.6656
7067,FDX16,17.85,1,0,4,148.005,4,2009,2,3,3,898.83
7250,FDL15,17.85,1,.046824729,10,153.6682,4,2009,2,3,3,1829.6184
7276,DRC24,17.85,1,.02492239,9,153.4998,4,2009,2,3,3,2922.1962
3578,FDB52,17.75,1,.030559583,5,257.4672,4,2009,2,3,3,3835.008
3700,FDJ45,17.75,1,.073709686,15,35.1216,4,2009,2,3,3,415.4592
3919,NCQ43,17.75,1,0,16,108.6912,4,2009,2,3,3,1201.1032
4640,FDZ23,17.75,2,.067777778,7,186.924,4,2009,2,3,3,3169.208
4896,FDZ48,17.75,1,.07626905,7,113.1544,4,2009,2,3,3,1006.6896
4922,NCC54,17.75,1,.098108957,8,240.9196,4,2009,2,3,3,4579.3724
5138,NCP43,17.75,1,.030631323,16,178.566,4,2009,2,3,3,2516.724
5964,FDX48,17.75,2,.038042233,7,154.2656,4,2009,2,3,3,3398.2432
8281,FDB03,17.75,2,.157470693,5,239.1538,4,2009,2,3,3,4326.3684
1529,FDL40,17.7,1,.011660463,4,96.541,4,2009,2,3,3,2220.443
1641,NCM54,17.7,1,.051146565,3,127.3678,4,2009,2,3,3,3306.3628
4089,FDJ27,17.7,2,.122372504,10,101.5674,4,2009,2,3,3,1629.8784
4092,NCQ54,17.7,1,.012593467,3,167.6474,4,2009,2,3,3,3874.2902
4178,FDE11,17.7,2,.135646297,13,186.0924,4,2009,2,3,3,3516.7556
4679,FDD32,17.7,2,.041098734,1,80.9276,4,2009,2,3,3,487.3656
4909,FDO19,17.7,2,.016664252,1,47.9034,4,2009,2,3,3,729.051
5036,FDY04,17.7,2,.042649476,4,162.721,4,2009,2,3,3,978.726
6313,FDO34,17.7,1,.030060895,2,166.4816,4,2009,2,3,3,2013.3792
413,FDZ38,17.6,1,.008033611,5,174.2422,4,2009,2,3,3,4311.055
2451,NCQ53,17.6,1,.018982338,8,237.059,4,2009,2,3,3,2836.308
4111,FDS46,17.6,2,.047449835,2,118.1782,4,2009,2,3,3,2621.9204
4173,NCX06,17.6,1,.015750947,3,182.5976,4,2009,2,3,3,1629.8784
4327,FDY10,17.6,1,.049267759,2,113.0176,4,2009,2,3,3,2862.94
4692,FDY03,17.6,2,.076431919,10,113.2202,4,2009,2,3,3,2025.3636
5447,FDZ21,17.6,2,.039381633,2,98.041,4,2009,2,3,3,675.787
5899,FDY35,17.6,2,.016092971,11,45.8402,4,2009,2,3,3,1102.5648
6892,FDE23,17.6,2,.053397642,13,46.706,4,2009,2,3,3,699.09
428,FDN32,17.5,1,.015623754,1,182.6266,4,2009,2,3,3,3135.2522
2975,FDP57,17.5,1,.052657753,2,103.699,4,2009,2,3,3,1031.99
4072,FDY45,17.5,1,.026248606,2,255.1356,4,2009,2,3,3,3815.034
4637,FDB40,17.5,2,.007570599,5,144.6102,4,2009,2,3,3,2187.153
5075,FDN15,17.5,1,.016802225,10,138.518,4,2009,2,3,3,2376.906
7204,FDF04,17.5,1,.013692598,4,259.7304,4,2009,2,3,3,3616.6256
8512,FDF05,17.5,1,.026980351,4,262.591,4,2009,2,3,3,4207.856
717,FDG21,17.35,2,.146895866,15,149.605,4,2009,2,3,3,3745.125
1721,NCF42,17.35,1,.168064909,3,176.2712,4,2009,2,3,3,1230.3984
6976,NCP50,17.35,1,0,16,79.2618,4,2009,2,3,3,966.7416
8490,FDV13,17.35,2,.027723342,6,89.6856,4,2009,2,3,3,2109.2544
465,DRI51,17.25,1,.042413704,5,173.1764,4,2009,2,3,3,4466.1864
1019,FDO38,17.25,1,.073135768,6,77.2986,4,2009,2,3,3,1012.6818
3301,DRH03,17.25,1,.035207155,5,93.512,4,2009,2,3,3,1491.392
3354,FDT04,17.25,1,0,4,40.8822,4,2009,2,3,3,628.5152
5324,DRG13,17.25,1,.037337632,9,163.7526,4,2009,2,3,3,3289.052
6664,FDN49,17.25,2,.125734578,14,41.748,4,2009,2,3,3,199.74
7752,FDX57,17.25,2,.047458754,2,95.8068,4,2009,2,3,3,1263.6884
8507,DRF37,17.25,1,.084676173,9,263.191,4,2009,2,3,3,3944.865
3510,FDA55,17.2,2,.057221177,1,225.4088,4,2009,2,3,3,2460.7968
8295,FDX15,17.2,1,.156935553,10,160.6578,4,2009,2,3,3,1925.4936
252,FDL20,17.1,1,.128937661,1,112.3886,4,2009,2,3,3,1779.0176
1782,FDO40,17.1,1,.032761024,4,148.8392,4,2009,2,3,3,2087.9488
3892,NCH30,17.1,1,0,3,114.686,4,2009,2,3,3,1358.232
5427,FDX56,17.1,2,.07436116,1,206.1638,4,2009,2,3,3,4141.276
5843,FDV47,17.1,1,.054428368,11,84.9566,4,2009,2,3,3,1014.6792
5937,NCT06,17.1,1,0,3,167.0842,4,2009,2,3,3,1326.2736
1675,NCN41,17,1,.052421981,8,123.773,4,2009,2,3,3,1231.73
1723,FDC45,17,1,.136286138,1,170.9106,4,2009,2,3,3,1197.7742
2888,FDR25,17,2,.140090284,6,265.1884,4,2009,2,3,3,6359.7216
6654,NCF30,17,1,.126758324,3,124.5362,4,2009,2,3,3,1132.5258
7962,FDQ52,17,1,.119871307,4,248.3434,4,2009,2,3,3,6208.585
8200,FDR34,17,2,.016030344,2,228.0352,4,2009,2,3,3,2748.4224
1718,FDR46,16.85,1,.139985583,2,145.276,4,2009,2,3,3,2490.092
2159,FDM58,16.85,2,.080015028,2,111.8544,4,2009,2,3,3,1677.816
6358,FDN50,16.85,2,.026627857,6,93.712,4,2009,2,3,3,745.696
83,FDV45,16.75,1,.045230944,2,187.9556,4,2009,2,3,3,4693.89
1256,FDY55,16.75,1,.08165147,1,258.3988,4,2009,2,3,3,1541.9928
1649,FDV02,16.75,1,.060792265,5,170.4106,4,2009,2,3,3,513.3318
3467,FDX45,16.75,1,.105282932,2,156.963,4,2009,2,3,3,2816.334
5209,FDO15,16.75,2,.008601441,10,73.7038,4,2009,2,3,3,1404.1722
350,FDX25,16.7,1,0,6,181.2292,4,2009,2,3,3,2554.0088
2283,NCX30,16.7,1,.026729068,3,248.4776,4,2009,2,3,3,6439.6176
3170,FDB29,16.7,2,.052625179,4,113.4176,4,2009,2,3,3,1488.7288
3524,FDM56,16.7,1,0,1,109.1912,4,2009,2,3,3,545.956
4508,FDJ21,16.7,2,.038685176,2,146.6102,4,2009,2,3,3,2770.3938
4721,FDT10,16.7,2,.062297249,2,60.6562,4,2009,2,3,3,592.562
5519,FDV12,16.7,2,.061122656,7,100.0384,4,2009,2,3,3,2463.46
5591,FDR02,16.7,1,.022155562,5,109.5886,4,2009,2,3,3,1000.6974
5924,FDU26,16.7,2,.042792568,5,118.6782,4,2009,2,3,3,1549.3166
6563,FDD39,16.7,1,.07044068,5,216.885,4,2009,2,3,3,6275.165
8398,FDC59,16.7,2,.054851438,13,64.4168,4,2009,2,3,3,830.9184
1865,NCP41,16.6,1,.016276741,8,109.8596,4,2009,2,3,3,1617.894
2097,FDO04,16.6,1,.026645307,4,53.5614,4,2009,2,3,3,939.4438
5397,DRM23,16.6,1,.136286138,12,171.4422,4,2009,2,3,3,2241.7486
5485,FDT44,16.6,1,.103406065,1,116.4466,4,2009,2,3,3,1178.466
572,NCM41,16.5,1,.035801238,8,92.612,4,2009,2,3,3,559.272
1363,FDY22,16.5,2,.160371305,2,143.9128,4,2009,2,3,3,1581.9408
3057,FDK60,16.5,2,.094246644,7,98.9068,4,2009,2,3,3,1749.7224
4108,FDA25,16.5,2,.068403271,6,101.999,4,2009,2,3,3,619.194
7390,NCD42,16.5,1,.012689327,8,39.7506,4,2009,2,3,3,227.7036
194,FDT43,16.35,1,.020631654,1,50.1324,4,2009,2,3,3,467.3916
718,NCQ38,16.35,1,.013420879,16,104.828,4,2009,2,3,3,1810.976
1692,FDF32,16.35,1,0,1,196.3426,4,2009,2,3,3,1384.1982
3263,NCN30,16.35,1,.017062427,3,98.141,4,2009,2,3,3,1544.656
4484,FDY56,16.35,2,.062665642,1,225.6062,4,2009,2,3,3,1579.9434
4777,NCG06,16.35,1,.029565309,3,256.4646,4,2009,2,3,3,515.3292
5852,NCH55,16.35,1,.034813556,3,128.402,4,2009,2,3,3,1265.02
6816,FDV51,16.35,1,.032671446,10,165.4842,4,2009,2,3,3,1492.0578
1336,FDO50,16.25,1,0,6,90.2804,4,2009,2,3,3,1653.8472
7415,FDB09,16.25,1,.057629899,1,123.9046,4,2009,2,3,3,1120.5414
1756,FDU55,16.2,1,.036057562,1,260.3278,4,2009,2,3,3,2342.9502
3017,FDF02,16.2,1,.103894671,6,101.299,4,2009,2,3,3,1857.582
5054,NCO53,16.2,1,.175898114,8,183.7608,4,2009,2,3,3,2940.1728
7831,DRG37,16.2,1,.019457372,9,153.9972,4,2009,2,3,3,1246.3776
8057,NCW06,16.2,1,.050545502,3,191.6162,4,2009,2,3,3,1731.7458
1104,DRF36,16.1,1,.023673342,9,189.0846,4,2009,2,3,3,5350.3688
1648,FDL39,16.1,2,.06358934,5,179.4318,4,2009,2,3,3,360.8636
2919,FDH20,16.1,2,.025050746,1,97.141,4,2009,2,3,3,1448.115
3507,FDA28,16.1,2,.047996608,4,127.0362,4,2009,2,3,3,1384.1982
6889,FDV28,16.1,2,.160379061,4,33.6558,4,2009,2,3,3,203.7348
2387,FDX11,16,2,.107186944,7,181.9634,4,2009,2,3,3,3453.5046
3986,FDX02,16,1,.057292529,5,224.3404,4,2009,2,3,3,4500.808
3993,FDC34,16,2,.173462841,2,157.6972,4,2009,2,3,3,2960.1468
4474,NCD18,16,1,.072965144,3,231.3668,4,2009,2,3,3,4607.336
5471,FDC40,16,2,.065328932,5,78.4986,4,2009,2,3,3,1791.6678
5839,FDL34,16,1,.041112694,2,139.9496,4,2009,2,3,3,3105.2912
7141,FDT56,16,2,.116063284,1,59.1246,4,2009,2,3,3,753.0198
1629,FDT45,15.85,1,.057546914,2,55.8956,4,2009,2,3,3,491.3604
3840,DRI37,15.85,1,.108036187,9,57.3904,4,2009,2,3,3,703.0848
4658,FDC50,15.85,1,.137053947,6,94.4094,4,2009,2,3,3,1047.3034
5254,FDR23,15.85,1,.082120687,11,177.437,4,2009,2,3,3,5645.984
6235,FDH28,15.85,2,.110479217,4,36.7506,4,2009,2,3,3,531.3084
6387,FDA13,15.85,1,.078874948,6,37.4506,4,2009,2,3,3,303.6048
7541,FDG59,15.85,1,.043410693,13,39.4164,4,2009,2,3,3,154.4656
7711,NCR18,15.85,1,.020571083,3,41.6112,4,2009,2,3,3,255.6672
4462,FDO12,15.75,1,.055154296,7,195.5452,4,2009,2,3,3,1174.4712
6744,DRF51,15.75,1,.166513779,5,38.0506,4,2009,2,3,3,265.6542
1548,NCB55,15.7,1,.161317495,3,57.5562,4,2009,2,3,3,829.5868
3333,FDZ25,15.7,2,.027729547,6,169.379,4,2009,2,3,3,1528.011
5191,FDQ24,15.7,1,.073966786,7,250.5724,4,2009,2,3,3,4026.7584
7539,DRD60,15.7,1,.037383778,9,179.7634,4,2009,2,3,3,1817.634
8140,FDI02,15.7,2,.115031783,6,114.1202,4,2009,2,3,3,787.6414
1347,FDN12,15.6,1,0,7,111.8544,4,2009,2,3,3,1454.1072
1776,FDJ58,15.6,2,.105725004,2,169.9764,4,2009,2,3,3,2748.4224
1894,FDM33,15.6,1,0,2,220.4798,4,2009,2,3,3,661.1394
3629,FDE40,15.6,2,0,5,62.4194,4,2009,2,3,3,804.9522
4809,FDL45,15.6,1,.037841362,2,125.2704,4,2009,2,3,3,2628.5784
6546,FDP37,15.6,1,.143688905,14,128.1994,4,2009,2,3,3,2184.4898
7526,FDC04,15.6,1,.045168898,5,242.9854,4,2009,2,3,3,2175.1686
922,FDC09,15.5,2,.026409147,1,102.1332,4,2009,2,3,3,615.1992
2109,FDR56,15.5,2,.101176316,1,198.9768,4,2009,2,3,3,4729.8432
3116,FDF24,15.5,2,.025473816,7,83.1934,4,2009,2,3,3,1146.5076
3761,FDF10,15.5,2,0,2,147.2418,4,2009,2,3,3,1324.2762
4140,FDY40,15.5,2,.086184647,4,50.9692,4,2009,2,3,3,394.1536
4998,FDG20,15.5,2,.126199917,1,178.4028,4,2009,2,3,3,1239.7196
6663,DRL37,15.5,1,.053589594,9,44.177,4,2009,2,3,3,173.108
7676,FDU12,15.5,2,.076059648,7,265.1568,4,2009,2,3,3,2109.2544
2593,FDP04,15.35,1,.013869039,4,62.5168,4,2009,2,3,3,447.4176
3143,DRM37,15.35,1,.096790497,9,197.2768,4,2009,2,3,3,3941.536
5864,DRI13,15.35,1,.020409765,9,218.3508,4,2009,2,3,3,2387.5588
7644,FDZ31,15.35,2,.113678422,1,189.7504,4,2009,2,3,3,2492.7552
8499,NCP54,15.35,1,.035292855,3,124.573,4,2009,2,3,3,1601.249
3275,NCG18,15.3,1,.023071504,3,101.8332,4,2009,2,3,3,1025.332
7379,FDJ26,15.3,2,.08511049,6,215.7218,4,2009,2,3,3,1923.4962
951,FDB34,15.25,1,.02671821,2,85.2198,4,2009,2,3,3,1482.7366
3847,NCY06,15.25,1,.061434045,3,130.9968,4,2009,2,3,3,2348.9424
7511,FDV57,15.25,2,0,2,179.766,4,2009,2,3,3,3056.022
824,NCI54,15.2,1,.033735909,3,110.9912,4,2009,2,3,3,1856.2504
2206,FDD56,15.2,2,.104201019,1,176.5054,4,2009,2,3,3,2976.7918
4423,FDP25,15.2,1,.021293909,6,218.4824,4,2009,2,3,3,1528.6768
7227,NCX05,15.2,1,.097457483,8,114.4492,4,2009,2,3,3,579.246
7114,FDS16,15.15,2,.066446521,4,147.976,4,2009,2,3,3,732.38
1511,FDL57,15.1,2,.067350054,2,257.3304,4,2009,2,3,3,3874.956
2758,FDL36,15.1,1,.076385385,7,88.483,4,2009,2,3,3,988.713
3224,FDQ07,15.1,2,.087762922,1,221.5456,4,2009,2,3,3,2873.5928
4155,FDF29,15.1,2,.020015391,4,128.831,4,2009,2,3,3,1817.634
4557,FDR27,15.1,2,.096491904,10,134.4942,4,2009,2,3,3,1854.9188
4615,FDH45,15.1,2,.106097275,1,43.2796,4,2009,2,3,3,123.8388
4617,FDX32,15.1,2,.100265027,1,142.5786,4,2009,2,3,3,3323.0078
5677,FDN60,15.1,1,.095545715,7,157.3604,4,2009,2,3,3,4436.8912
7158,NCU18,15.1,1,.056067524,3,139.8496,4,2009,2,3,3,1270.3464
7654,FDZ07,15.1,2,0,1,63.7194,4,2009,2,3,3,1362.2268
1508,FDO48,15,2,.026950104,7,220.9456,4,2009,2,3,3,1768.3648
1861,FDA01,15,2,.054599767,6,59.4904,4,2009,2,3,3,644.4944
3678,FDJ09,15,1,.058632705,2,46.4744,4,2009,2,3,3,543.2928
6924,FDC47,15,1,.119374946,2,229.3694,4,2009,2,3,3,5024.1268
7612,FDH50,15,2,.162093059,6,182.5266,4,2009,2,3,3,1290.9862
8333,DRD13,15,1,.049279392,9,65.7168,4,2009,2,3,3,575.2512
1161,FDV22,14.85,2,.009979271,2,155.763,4,2009,2,3,3,3129.26
1272,FDY43,14.85,1,.098803088,1,169.7474,4,2009,2,3,3,673.7896
3139,FDE24,14.85,1,.09384335,7,142.3812,4,2009,2,3,3,1139.8496
3192,NCK30,14.85,1,.061226969,3,253.0698,4,2009,2,3,3,2283.0282
3497,FDF39,14.85,2,.019590769,5,261.591,4,2009,2,3,3,2366.919
3901,FDV19,14.85,2,.035400659,1,161.9578,4,2009,2,3,3,1444.1202
1646,FDQ39,14.8,1,.081372267,10,191.4846,4,2009,2,3,3,3057.3536
6752,FDS59,14.8,2,.04407225,11,109.057,4,2009,2,3,3,1428.141
8316,NCQ41,14.8,1,.019559746,8,193.7794,4,2009,2,3,3,2926.191
1156,FDO33,14.75,1,.089686322,2,115.3518,4,2009,2,3,3,1821.6288
4119,NCP53,14.75,1,.033024328,8,236.6906,4,2009,2,3,3,3089.9778
1853,FDG57,14.7,1,.072592873,1,48.5034,4,2009,2,3,3,874.8612
8226,DRI47,14.7,1,.021005399,12,144.5128,4,2009,2,3,3,2588.6304
3902,FDP22,14.65,2,.099535996,2,52.2666,4,2009,2,3,3,615.1992
7739,NCZ54,14.65,1,.083698962,3,163.4552,4,2009,2,3,3,2599.2832
6032,NCN55,14.6,1,.059732844,16,241.2538,4,2009,2,3,3,5287.7836
7001,FDC21,14.6,2,.043133816,1,109.7254,4,2009,2,3,3,651.1524
8419,DRJ25,14.6,1,.151180862,9,47.5692,4,2009,2,3,3,443.4228
1333,NCM43,14.5,1,.019554705,16,162.421,4,2009,2,3,3,1957.452
5761,FDC14,14.5,2,0,6,41.0454,4,2009,2,3,3,545.2902
8077,DRG03,14.5,1,.062239081,5,154.2998,4,2009,2,3,3,1691.7978
3154,FDH05,14.35,2,.091283986,4,232.6984,4,2009,2,3,3,2316.984
5661,FDX60,14.35,1,.080922439,7,80.096,4,2009,2,3,3,1278.336
8259,NCV41,14.35,1,.017108186,8,110.3228,4,2009,2,3,3,552.614
721,FDI28,14.3,1,.026428924,4,78.2302,4,2009,2,3,3,554.6114
2163,FDR60,14.3,1,.130946374,7,76.7328,4,2009,2,3,3,1312.9576
5412,FDQ48,14.3,2,.034551415,7,98.1726,4,2009,2,3,3,685.1082
6993,FDF08,14.3,2,0,1,89.8856,4,2009,2,3,3,1406.1696
8449,FDV50,14.3,1,.123070513,5,121.173,4,2009,2,3,3,2093.941
644,DRG39,14.15,1,.042352822,5,51.6982,4,2009,2,3,3,1262.3568
1986,FDN09,14.15,1,.035016754,2,245.3828,4,2009,2,3,3,1705.7796
2189,FDD20,14.15,1,.020798905,1,123.6046,4,2009,2,3,3,1245.046
2588,NCX18,14.15,1,.008829806,3,196.811,4,2009,2,3,3,4517.453
2914,FDY44,14.15,2,.024503972,1,195.111,4,2009,2,3,3,982.055
6021,DRI49,14.15,1,.184254826,9,82.4276,4,2009,2,3,3,1218.414
2448,FDL56,14.1,1,.126292985,1,88.6198,4,2009,2,3,3,1133.8574
2578,FDI14,14.1,1,.090043082,6,140.1496,4,2009,2,3,3,846.8976
2764,FDZ45,14.1,1,.067148407,2,200.4084,4,2009,2,3,3,3968.168
1136,FDW40,14,2,.105573769,4,143.9812,4,2009,2,3,3,1139.8496
1220,FDA02,14,2,.029843736,5,143.9786,4,2009,2,3,3,866.8716
1581,FDI16,14,2,.136328794,4,54.864,4,2009,2,3,3,319.584
3914,FDA32,14,1,.030216783,1,216.6192,4,2009,2,3,3,3020.0688
3965,NCW29,14,1,.028980533,8,129.531,4,2009,2,3,3,2077.296
5240,FDY48,14,1,.023831558,7,103.1332,4,2009,2,3,3,1948.1308
152,FDR28,13.85,2,.026001976,4,161.521,4,2009,2,3,3,1794.331
383,FDP51,13.85,2,.085622362,10,119.4124,4,2009,2,3,3,2251.7356
3439,DRD24,13.85,1,.030920531,9,141.0154,4,2009,2,3,3,1701.7848
4842,FDL13,13.85,2,.056547986,14,232.73,4,2009,2,3,3,6291.81
4239,DRI39,13.8,1,.097457483,5,55.393,4,2009,2,3,3,1018.674
7233,DRC27,13.8,1,.058339153,5,246.2802,4,2009,2,3,3,1228.401
7343,FDL38,13.8,2,.014793124,6,88.5172,4,2009,2,3,3,2408.8644
7990,FDN58,13.8,2,.057104066,2,232.6984,4,2009,2,3,3,1390.1904
153,FDI04,13.65,2,.073209447,4,197.6426,4,2009,2,3,3,2768.3964
827,FDA21,13.65,1,.036107198,2,184.4924,4,2009,2,3,3,5182.5872
2014,FDQ55,13.65,2,.013091186,1,114.8834,4,2009,2,3,3,1612.5676
2197,FDG52,13.65,1,.065898197,4,46.1402,4,2009,2,3,3,459.402
3536,FDT59,13.65,1,.015976249,11,230.2668,4,2009,2,3,3,2994.7684
4128,FDE14,13.65,2,.031573246,6,99.47,4,2009,2,3,3,299.61
