Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
DRJ35,10.1,0,0.046848053,0,60.6878,OUT017,2007,1,1,1,0.025298378047536468
NCN17,11.0,1,0.05489331,2,101.9358,OUT013,1987,0,2,1,0.08216872386004286
FDN09,14.15,0,0.034868095,1,243.7828,OUT035,2004,2,1,1,0.5014791390390697
NCR30,20.6,1,0.070933894,2,74.8696,OUT013,1987,0,2,1,0.014587371212894013
FDW23,5.765,0,0.0821398,1,37.2164,OUT049,1999,1,0,1,0.04182393144955626
DRN35,8.01,0,0.117580062,0,36.6532,OUT010,1998,1,2,0,0.0029582780781393456
FDL08,10.8,0,0.049819857,1,243.2144,OUT045,2002,1,1,1,0.09129858206671426
DRL35,15.7,0,0.030877303,0,42.177,OUT017,2007,1,1,1,0.053810058145465675
NCS42,8.6,1,0.069524391,2,91.8146,OUT049,1999,1,0,1,0.1791288381107824
NCY29,12.857645184136183,1,0.076860103,2,55.993,OUT027,1985,1,2,3,0.11017035601346527
FDO32,6.36,0,0.121034655,1,47.506,OUT018,2009,1,2,2,0.07956747934305826
NCU17,5.32,1,0.092865746,2,100.6674,OUT035,2004,2,1,1,0.2003468326022646
FDY03,12.857645184136183,2,0.075753207,1,111.1202,OUT027,1985,1,2,3,0.2388044476180761
NCI30,12.857645184136183,1,0.103188491,2,244.346,OUT019,1985,2,0,0,0.016321534224217078
FDI04,12.857645184136183,2,0.072559351,1,199.3426,OUT027,1985,1,2,3,0.28526981536264406
FDC35,7.435,0,0.122735471,1,205.2638,OUT013,1987,0,2,1,0.2671121085382026
FDN38,6.615,2,0.091971856,1,251.6408,OUT046,1997,2,0,1,0.4577170254003876
FDJ48,11.3,0,0.056434817,1,247.8118,OUT046,1997,2,0,1,0.22452310517188614
FDH57,10.895,0,0.035740763,1,131.9284,OUT035,2004,2,1,1,0.047944506783637666
FDI40,11.5,2,0.125602951,1,100.8358,OUT046,1997,2,0,1,0.15918596348056716
FDF50,12.857645184136183,0,0.116762173,1,198.9768,OUT027,1985,1,2,3,0.3597878200550852
FDA07,7.55,2,0.030918873,1,123.9072,OUT013,1987,0,2,1,0.08191369988778946
FDZ60,20.5,0,0.119848041,1,109.4596,OUT018,2009,1,2,2,0.030500867081505664
FDW38,5.325,2,0.139464425,1,53.2298,OUT017,2007,1,1,1,0.09247169233907987
NCF55,6.675,1,0.021666335,2,33.3874,OUT046,1997,2,0,1,0.09206365398347445
FDR37,16.5,2,0.066249551,1,183.3292,OUT046,1997,2,0,1,0.15117821075181065
FDZ33,10.195,0,0.107564024,1,149.0076,OUT049,1999,1,0,1,0.08803427522187086
FDV01,19.2,2,0.085122855,1,155.4314,OUT045,2002,1,1,1,0.2707844537386514
FDI02,15.7,2,0.115031783,1,114.1202,OUT018,2009,1,2,2,0.05778843211261859
DRH25,18.7,0,0.014580886,0,50.2324,OUT013,1987,0,2,1,0.04519024788330103
NCY29,13.65,1,0.077548732,2,55.093,OUT018,2009,1,2,2,0.03213302050392737
FDR04,12.857645184136183,0,0.022457694,1,98.6068,OUT027,1985,1,2,3,0.1836172600224421
FDR44,6.11,2,0.103129612,1,129.5968,OUT045,2002,1,1,1,0.17739467509945933
FDJ41,6.85,0,0.023012718,1,262.0594,OUT017,2007,1,1,1,0.11771906559216568
FDL43,12.857645184136183,0,0.026933321,1,78.467,OUT027,1985,1,2,3,0.24966846883607058
FDB21,7.475,0,0.149360698,1,243.4854,OUT017,2007,1,1,1,0.1270529429766398
NCU42,9.0,1,0.019586115,2,170.2474,OUT018,2009,1,2,2,0.32005508517800674
FDY21,15.1,0,0.13728316933333332,1,195.211,OUT013,1987,0,2,1,0.23819239008466794
FDK58,11.35,2,0.037970071,1,101.5016,OUT046,1997,2,0,1,0.012955217790472304
DRD13,15.0,0,0.049155769,0,65.2168,OUT049,1999,1,0,1,0.07089666428644292
FDU35,6.44,0,0.05285551125,1,98.27,OUT046,1997,2,0,1,0.1810670202999082
FDX23,6.445,0,0.049697923,1,95.0436,OUT010,1998,1,2,0,0.004692441089462409
FDQ39,14.8,0,0.081206491,1,189.2846,OUT045,2002,1,1,1,0.1291951443435683
FDR31,12.857645184136183,2,0.048924811,1,147.4102,OUT027,1985,1,2,3,0.24319085994083442
FDS28,8.18,2,0.082386011,1,56.6588,OUT035,2004,2,1,1,0.05008670815056616
DRN36,15.2,0,0.050279604,0,94.1752,OUT045,2002,1,1,1,0.1590329490972151
FDX60,12.857645184136183,0,0.080203852,1,77.996,OUT027,1985,1,2,3,0.2055493216362338
NCB54,8.76,1,0.050335829,2,126.2336,OUT017,2007,1,1,1,0.10517188615729879
FDC15,18.1,0,0.178694026,1,158.9288,OUT018,2009,1,2,2,0.11782107518106702
NCP17,12.857645184136183,1,0.027580163,2,62.2168,OUT027,1985,1,2,3,0.12475772722635929
FDY39,5.305,2,0.04710181,1,181.8608,OUT049,1999,1,0,1,0.3493828419871468
FDH33,12.85,0,0.121914662,1,43.5428,OUT049,1999,1,0,1,0.044578190349892896
FDG09,12.857645184136183,2,0.047704151,1,187.2556,OUT027,1985,1,2,3,0.3426502091196572
FDO10,12.857645184136183,2,0.01268995,1,56.4588,OUT027,1985,1,2,3,0.07201876976435785
FDD39,12.857645184136183,0,0.06981517,1,214.385,OUT027,1985,1,2,3,0.3289809242068754
FDJ09,15.0,0,0.058513255,1,46.9744,OUT045,2002,1,1,1,0.049474650617158014
DRQ35,9.3,0,0.042357203,0,123.2388,OUT049,1999,1,0,1,0.1397531367948587
FDV38,19.25,0,0.101932076,1,54.5956,OUT049,1999,1,0,1,0.056003264306844845
FDJ60,19.35,2,0.062476391,1,164.5184,OUT013,1987,0,2,1,0.12394165051514842
FDJ15,11.35,2,0.023454399,1,181.9608,OUT017,2007,1,1,1,0.12414566969295114
FDR08,18.7,0,0.037681448,1,111.0886,OUT049,1999,1,0,1,0.014485361623992655
FDZ55,6.055,0,0.025408702,1,160.892,OUT046,1997,2,0,1,0.1810670202999082
FDL10,8.395,0,0.039572298,1,100.9042,OUT045,2002,1,1,1,0.12664490462103437
FDJ34,12.857645184136183,2,0.093202196,1,125.5704,OUT027,1985,1,2,3,0.07416097113128635
FDW60,12.857645184136183,2,0.016979326,1,177.037,OUT027,1985,1,2,3,0.2542589003366316
FDK08,9.195,2,0.122304725,1,99.2016,OUT046,1997,2,0,1,0.059471590329490974
NCE42,21.1,1,0.010600287,2,233.9958,OUT035,2004,2,1,1,0.1406712230949709
FDR39,20.35,0,0.084273286,1,181.7292,OUT017,2007,1,1,1,0.30490666122615523
NCN17,11.0,1,0.055162827,2,100.3358,OUT018,2009,1,2,2,0.06676527593593798
NCR05,10.1,1,0.054741627,2,200.2084,OUT045,2002,1,1,1,0.24064062021830052
FDV48,12.857645184136183,2,0.051366901,1,77.0644,OUT027,1985,1,2,3,0.24421095582984803
DRF27,8.93,0,0.028533032,0,151.434,OUT018,2009,1,2,2,0.09129858206671426
NCF07,9.0,1,0.032072321,2,102.2016,OUT049,1999,1,0,1,0.10598796286850964
FDF40,20.25,2,0.022507877,1,248.1092,OUT035,2004,2,1,1,0.3598898296439865
FDO28,5.765,0,0.072410764,1,122.5098,OUT049,1999,1,0,1,0.08053657043762114
FDB23,19.2,2,0.005611367,1,226.2062,OUT018,2009,1,2,2,0.11848413750892585
FDV48,9.195,2,0.051697108,1,79.2644,OUT049,1999,1,0,1,0.0636539834744466
FDM45,8.655,2,0.08819473,1,119.6756,OUT046,1997,2,0,1,0.18310721207793534
FDC16,11.5,2,0.020611526,1,84.954,OUT045,2002,1,1,1,0.06375599306334795
DRE25,12.857645184136183,0,0.072928316,0,94.412,OUT027,1985,1,2,3,0.09741915740079568
FDY35,17.6,2,0.0160526,1,43.9402,OUT049,1999,1,0,1,0.09599102315617668
FDR22,19.35,2,0.018600249,1,110.2544,OUT045,2002,1,1,1,0.22023870243802915
FDZ10,17.85,0,0.04453262,1,127.202,OUT049,1999,1,0,1,0.20095889013567275
FDY15,12.857645184136183,2,0.299097859,1,157.863,OUT019,1985,2,0,0,0.03340814036519433
DRA24,19.35,2,0.039895009,0,162.4868,OUT013,1987,0,2,1,0.3362236050188718
FDV37,13.0,2,0.083683243,1,198.5426,OUT045,2002,1,1,1,0.08834030398857493
FDO10,13.65,2,0.012749289,1,58.8588,OUT035,2004,2,1,1,0.07201876976435785
FDR59,12.857645184136183,2,0.063554289,1,263.6594,OUT027,1985,1,2,3,0.25803325512598185
FDR34,17.0,2,0.016030344,1,228.0352,OUT018,2009,1,2,2,0.20799755176986637
FDG16,15.25,0,0.090324849,1,214.4192,OUT017,2007,1,1,1,0.3775374885239212
FDO03,12.857645184136183,2,0.03670437,1,228.1352,OUT027,1985,1,2,3,0.7168213812098337
FDC09,15.5,2,0.026342897,1,104.1332,OUT049,1999,1,0,1,0.09170662042231971
FDJ52,7.145,0,0.017783501,1,159.4578,OUT035,2004,2,1,1,0.24329286952973578
FDL33,7.235,0,0.167316771,1,197.5452,OUT010,1998,1,2,0,0.012445169845965522
FDJ53,10.5,0,0.071660976,1,119.7098,OUT017,2007,1,1,1,0.18208711618892173
FDX08,12.857645184136183,0,0.039576776,1,179.9318,OUT019,1985,2,0,0,0.025094358869733758
FDK32,16.25,2,0.049074897,1,154.2682,OUT045,2002,1,1,1,0.2544119147199837
FDM20,10.0,0,0.038904624,1,245.4144,OUT017,2007,1,1,1,0.5042333979394064
NCJ42,19.75,1,0.01438222,2,102.2332,OUT017,2007,1,1,1,0.23309191063960014
FDI50,8.42,2,0.030968306,1,227.8352,OUT018,2009,1,2,2,0.2606344996429664
FDZ15,13.1,0,0.017899837,1,117.8782,OUT035,2004,2,1,1,0.20743649903090888
NCK18,9.6,1,0.005429050285714285,2,164.2184,OUT045,2002,1,1,1,0.1492400285626849
FDW33,9.395,0,0.099681254,1,106.428,OUT017,2007,1,1,1,0.14434356829541975
NCT05,10.895,1,0.021037197,2,255.9672,OUT018,2009,1,2,2,0.36958074058961543
FDZ16,12.857645184136183,2,0.279886948,1,193.1478,OUT019,1985,2,0,0,0.027134550647760894
NCV17,18.85,1,0.016107549,2,129.7626,OUT046,1997,2,0,1,0.22855248393348973
FDE34,9.195,0,0.108330902,1,183.6634,OUT018,2009,1,2,2,0.20631439355299397
FDH44,19.1,2,0.025924623,1,148.0418,OUT045,2002,1,1,1,0.29052330919106395
NCK06,5.03,1,0.008664064,2,119.3756,OUT045,2002,1,1,1,0.0438641232275834
FDS46,17.6,2,0.047330801,1,120.8782,OUT049,1999,1,0,1,0.19830664082423746
NCO42,21.25,1,0.024756031,2,146.7102,OUT018,2009,1,2,2,0.12032031010915026
FDL13,13.85,2,0.056406129,1,231.43,OUT049,1999,1,0,1,0.22952157502805262
FDK14,6.98,0,0.0413383,1,83.3934,OUT017,2007,1,1,1,0.03509129858206672
FDX13,7.725,0,0.047879864,1,250.2092,OUT045,2002,1,1,1,0.3026624502703254
DRI47,14.7,0,0.021005399,0,144.5128,OUT018,2009,1,2,2,0.19575640110170356
FDG22,17.6,2,0.041615224,1,37.219,OUT017,2007,1,1,1,0.025502397225339184
FDA13,15.85,0,0.07867708,1,37.8506,OUT049,1999,1,0,1,0.023615219830664086
FDE46,18.6,0,0.015769693,1,152.1366,OUT046,1997,2,0,1,0.13638682036111394
FDX25,16.7,0,0.102633047,1,180.8292,OUT017,2007,1,1,1,0.26298072018769764
FDC58,10.195,0,0.04217956,1,44.2428,OUT017,2007,1,1,1,0.05131082321738244
NCA42,6.965,1,0.028710065,2,158.1604,OUT017,2007,1,1,1,0.20381515862491073
FDV01,19.2,2,0.085082648,1,153.5314,OUT049,1999,1,0,1,0.1638273997755789
FDU24,6.78,2,0.140163038,1,94.212,OUT046,1997,2,0,1,0.07599714373151077
FDO51,6.785,2,0.042153502,1,44.0112,OUT018,2009,1,2,2,0.023564215036213403
NCN14,19.1,1,0.15385153,2,185.1608,OUT010,1998,1,2,0,0.03968173008262777
FDT37,12.857645184136183,0,0.061753511,1,253.3014,OUT019,1985,2,0,0,0.03651943282668571
FDY09,15.6,0,0.042179884,1,174.7054,OUT010,1998,1,2,0,0.010864021217994492
NCG06,16.35,1,0.029420857,2,256.9646,OUT013,1987,0,2,1,0.3527491584208916
FDG40,13.65,0,0.066657791,1,32.6558,OUT010,1998,1,2,0,0.0026522493114352758
FDQ47,7.155,2,0.168154574,1,33.7874,OUT035,2004,2,1,1,0.06503111292461491
DRH59,10.8,0,0.097805615,0,73.938,OUT010,1998,1,2,0,0.0030602876670407023
FDH48,13.5,0,0.06082246,1,85.154,OUT017,2007,1,1,1,0.0438641232275834
FDE34,9.195,0,0.107870997,1,181.2634,OUT035,2004,2,1,1,0.17846577578292358
NCM05,6.825,1,0.059940022,2,262.4226,OUT049,1999,1,0,1,0.30118331123125575
FDU55,16.2,0,0.035967107,1,260.3278,OUT049,1999,1,0,1,0.5757931245537081
FDS60,20.85,0,0.032442388,1,178.366,OUT035,2004,2,1,1,0.3555034173212282
FDZ32,7.785,2,0.0358159235,1,106.4964,OUT013,1987,0,2,1,0.1183311231255738
FDP12,9.8,2,0.045358609,1,36.1874,OUT045,2002,1,1,1,0.02988880954809752
NCL31,12.857645184136183,1,0.119698523,2,143.047,OUT027,1985,1,2,3,0.2716005304498623
FDR32,12.857645184136183,2,0.150238656,1,229.3694,OUT019,1985,2,0,0,0.014944404774048764
FDL08,12.857645184136183,0,0.049478259,1,245.4144,OUT027,1985,1,2,3,0.27899622564521065
FDY34,10.5,2,0.010998932,1,164.3842,OUT049,1999,1,0,1,0.1371518922778741
DRG23,8.88,0,0.07435561042857143,0,154.0682,OUT018,2009,1,2,2,0.21937162093236762
FDD04,16.0,0,0.08989642,1,143.4154,OUT013,1987,0,2,1,0.14954605732938897
FDX37,16.2,0,0.063385859,1,98.17,OUT017,2007,1,1,1,0.20401917780271342
FDM09,11.15,2,0.086281593,1,170.579,OUT018,2009,1,2,2,0.10149954095684995
FDA52,16.2,2,0.128315409,1,178.137,OUT013,1987,0,2,1,0.29480771192492095
NCV41,14.35,1,0.017108186,2,110.3228,OUT018,2009,1,2,2,0.03978373967152913
FDB20,7.72,0,0.051970838,1,79.7986,OUT035,2004,2,1,1,0.17647658879934713
FDD28,10.695,0,0.03992884325,1,60.5904,OUT017,2007,1,1,1,0.02886871365908395
FDI38,13.35,2,0.024482433,1,205.7638,OUT010,1998,1,2,0,0.045037233499949
FDA28,16.1,2,0.047792845,1,126.1362,OUT035,2004,2,1,1,0.24808732020809954
FDB32,12.857645184136183,0,0.023339367,1,94.8778,OUT027,1985,1,2,3,0.306691829031929
NCS54,13.6,1,0.009991273,2,175.537,OUT035,2004,2,1,1,0.28129144139549117
NCA17,20.6,1,0.045675104,2,150.9392,OUT017,2007,1,1,1,0.3059267571151688
FDR14,11.65,0,0.173904193,1,52.3298,OUT013,1987,0,2,1,0.01810670202999082
FDS58,9.285,2,0.021039273,1,160.0578,OUT049,1999,1,0,1,0.19412424767928183
FDU08,10.3,0,0.027426689,1,97.3042,OUT018,2009,1,2,2,0.050647760889523614
FDI60,7.22,2,0.064141866,1,61.251,OUT010,1998,1,2,0,0.007140671223094972
FDU40,20.85,0,0.037556341,1,195.3478,OUT018,2009,1,2,2,0.14587371212894013
FDX46,12.857645184136183,2,0.057835325,1,57.5562,OUT027,1985,1,2,3,0.19264510864021217
FDG41,8.84,2,0.076995176,1,112.0228,OUT017,2007,1,1,1,0.09058451494440478
FDD14,12.857645184136183,0,0.297312685,1,185.4266,OUT019,1985,2,0,0,0.025706416403141898
FDX45,12.857645184136183,0,0.104348025,1,156.263,OUT027,1985,1,2,3,0.369019687850658
NCN30,16.35,1,0.016989991,2,98.541,OUT035,2004,2,1,1,0.05661532184025298
DRH13,8.575,0,0.023885957,0,106.628,OUT046,1997,2,0,1,0.07089666428644292
NCP30,20.5,1,0.032954044,2,39.3822,OUT017,2007,1,1,1,0.021524023258186274
FDT52,9.695,2,0.047429578,1,245.8144,OUT046,1997,2,0,1,0.260226461287361
FDS36,8.38,2,0.047152554,1,110.157,OUT017,2007,1,1,1,0.24150770172396205
FDB03,17.75,2,0.157470693,1,239.1538,OUT018,2009,1,2,2,0.3288789146179741
FDO09,13.5,2,0.125274674,1,262.191,OUT046,1997,2,0,1,0.17877180454962766
FDD28,12.857645184136183,0,0.053038775,1,59.5904,OUT027,1985,1,2,3,0.12312557380393756
FDF08,14.3,2,0.065339802,1,89.1856,OUT045,2002,1,1,1,0.1388350504947465
FDB49,8.3,2,0.05046718,1,97.6384,OUT010,1998,1,2,0,0.012547179434866877
FDB08,6.055,0,0.025952859499999998,1,162.3578,OUT035,2004,2,1,1,0.12037131490360094
NCP06,20.7,1,0.039306822,2,150.7366,OUT049,1999,1,0,1,0.2521677037641538
FDH28,15.85,2,0.110254143,1,37.3506,OUT045,2002,1,1,1,0.023615219830664086
FDU20,12.857645184136183,2,0.037569401,1,120.7098,OUT019,1985,2,0,0,0.025145363664184437
DRB25,12.3,0,0.069852615,0,107.4938,OUT017,2007,1,1,1,0.17810874222176887
NCM30,19.1,1,0.067676056,2,40.8796,OUT017,2007,1,1,1,0.025910435580944607
FDU57,8.27,2,0.149895348,1,152.0708,OUT010,1998,1,2,0,0.03203101091502601
FDF56,12.857645184136183,2,0.209162936,1,179.1976,OUT019,1985,2,0,0,0.039069672549219635
NCT30,9.1,1,0.080277707,2,47.2718,OUT035,2004,2,1,1,0.06263388758543303
FDX15,17.2,0,0.156935553,1,160.6578,OUT018,2009,1,2,2,0.1449556258288279
FDX58,13.15,0,0.044011225,1,181.295,OUT017,2007,1,1,1,0.3060287667040702
FDQ08,15.7,2,0.031685529,1,63.1536,OUT010,1998,1,2,0,0.0068346424563909
DRL23,18.35,0,0.015291576,0,106.1938,OUT013,1987,0,2,1,0.12062633887585433
FDA25,16.5,2,0.068112874,1,104.599,OUT035,2004,2,1,1,0.2188105681934102
FDV09,12.1,0,0.020600553,1,147.5734,OUT049,1999,1,0,1,0.2590533510149954
FDQ46,7.51,0,0.10423592,1,111.7544,OUT018,2009,1,2,2,0.18596348056717332
FDH41,12.857645184136183,0,0.081614376,1,214.7534,OUT027,1985,1,2,3,0.44226257268183206
FDY20,12.5,2,0.082215187,1,91.4488,OUT017,2007,1,1,1,0.08068958482097319
FDO37,8.06,0,0.021372636,1,231.7326,OUT035,2004,2,1,1,0.4045190247883301
FDZ55,6.055,0,0.025460232,1,160.892,OUT045,2002,1,1,1,0.14434356829541975
FDS32,12.857645184136183,2,0.029510313,1,141.9838,OUT027,1985,1,2,3,0.3310721207793533
FDV50,14.3,0,0.122761775,1,124.373,OUT049,1999,1,0,1,0.15785983882484952
NCV30,20.2,1,0.066065799,2,61.351,OUT045,2002,1,1,1,0.08951341426094053
FDP16,18.6,0,0.039454924,1,244.0802,OUT018,2009,1,2,2,0.24211975925737017
FDW39,6.69,2,0.036910398,1,175.037,OUT046,1997,2,0,1,0.15964500663062328
FDN39,19.35,2,0.061965031000000004,1,169.0816,OUT013,1987,0,2,1,0.26736713251045596
FDV55,17.75,0,0.055159054,1,145.6444,OUT049,1999,1,0,1,0.1864735285116801
FDZ20,16.1,0,0.034300475,1,253.2356,OUT035,2004,2,1,1,0.44557788432112616
FDK02,12.5,0,0.112399145,1,120.444,OUT049,1999,1,0,1,0.10762011629093135
FDK10,5.785,2,0.040523265,1,177.866,OUT018,2009,1,2,2,0.36927471182291133
NCQ41,14.8,1,0.019559746,2,193.7794,OUT018,2009,1,2,2,0.22161583188819747
FDA11,7.75,0,0.043483398,1,94.3436,OUT017,2007,1,1,1,0.17851678057737427
FDN13,18.6,0,0.152366659,1,98.5358,OUT045,2002,1,1,1,0.09757217178414772
NCA42,6.965,1,0.047784475,2,158.8604,OUT010,1998,1,2,0,0.021728042435988984
NCX30,16.7,1,0.026598474,2,245.8776,OUT013,1987,0,2,1,0.32000408038355604
FDL10,12.857645184136183,0,0.039300964,1,99.5042,OUT027,1985,1,2,3,0.1418443333673365
FDQ33,13.35,0,0.091348964,1,150.3708,OUT049,1999,1,0,1,0.33173518310721206
NCE42,21.1,1,0.010602292,2,235.3958,OUT046,1997,2,0,1,0.24808732020809954
FDH58,12.3,0,0.030834819333333333,1,116.4834,OUT018,2009,1,2,2,0.1386310313169438
FDF33,7.97,0,0.021579162,1,105.9596,OUT045,2002,1,1,1,0.15444251759665406
DRK49,14.15,0,0.03593692,0,41.0138,OUT035,2004,2,1,1,0.05656431704580231
NCK19,9.8,1,0.09046564,2,193.6478,OUT046,1997,2,0,1,0.23492808323982456
FDT24,12.857645184136183,2,0.155202514,1,75.9328,OUT027,1985,1,2,3,0.228195450372335
FDI57,19.85,0,0.054245722,1,196.0768,OUT018,2009,1,2,2,0.4201774966846884
NCQ06,12.857645184136183,1,0.041621987,2,253.6014,OUT027,1985,1,2,3,0.5053555034173213
FDB16,8.21,0,0.044888397,1,87.3198,OUT013,1987,0,2,1,0.04422115678873814
FDB57,20.25,2,0.018805105,1,220.6772,OUT046,1997,2,0,1,0.1678057737427318
DRD13,15.0,0,0.049279392,0,65.7168,OUT018,2009,1,2,2,0.041517902682852194
FDC41,15.6,0,0.116815953,1,75.567,OUT013,1987,0,2,1,0.12649189023768234
FDW59,13.15,0,0.020698674,1,86.3566,OUT013,1987,0,2,1,0.08165867591553606
FDO49,10.6,2,0.033103556,1,48.9008,OUT049,1999,1,0,1,0.05171886157298786
FDO08,11.1,2,0.090008963,1,164.0526,OUT010,1998,1,2,0,0.010047944506783636
NCV06,12.857645184136183,1,0.116750407,2,195.2478,OUT019,1985,2,0,0,0.012292155462613488
NCY06,15.25,1,0.061184804,2,132.0968,OUT046,1997,2,0,1,0.2973579516474549
FDL03,19.25,2,0.027190917,1,194.811,OUT018,2009,1,2,2,0.1629603182699174
NCL31,7.39,1,0.120467994,2,145.147,OUT049,1999,1,0,1,0.4031929001326125
FDU46,10.3,2,0.011189235,1,86.654,OUT017,2007,1,1,1,0.18310721207793534
FDF04,17.5,0,0.013714183,1,259.2304,OUT017,2007,1,1,1,0.21513822299296131
FDX31,12.857645184136183,2,0.012647330333333333,1,234.7958,OUT019,1985,2,0,0,0.03325512598184229
FDI24,10.3,0,0.078728915,1,178.437,OUT035,2004,2,1,1,0.21371008874834235
FDY28,12.857645184136183,2,0.26639671,1,215.6218,OUT019,1985,2,0,0,0.04656737733346935
DRN11,7.85,0,0.163902159,0,143.3444,OUT017,2007,1,1,1,0.11975925737019281
FDB10,10.0,0,0.067312613,1,234.359,OUT049,1999,1,0,1,0.23283688666734673
FDI60,7.22,2,0.03832122,1,61.851,OUT046,1997,2,0,1,0.06044068142405387
FDN15,12.857645184136183,0,0.016653022,1,139.518,OUT027,1985,1,2,3,0.22238090380495765
NCE18,10.0,1,0.021421289,2,248.375,OUT035,2004,2,1,1,0.5521268999285933
NCE43,12.857645184136183,1,0.102941345,2,171.2448,OUT027,1985,1,2,3,0.34999489952055496
NCN53,5.175,1,0.030479118,2,33.2874,OUT018,2009,1,2,2,0.04610833418341324
NCX41,12.857645184136183,1,0.031024168,2,210.5244,OUT019,1985,2,0,0,0.11098643272467612
FDO52,11.6,2,0.077100381,1,172.4106,OUT013,1987,0,2,1,0.11542384984188514
FDW45,18.0,0,0.038978526,1,148.6418,OUT013,1987,0,2,1,0.21161889217586452
FDN45,12.857645184136183,0,0.117530851,1,222.7088,OUT027,1985,1,2,3,0.3059267571151688
FDD38,16.75,2,0.008238064,1,101.9674,OUT017,2007,1,1,1,0.11450576354177293
FDK27,12.857645184136183,0,0.015664229,1,122.2756,OUT019,1985,2,0,0,0.006732632867489545
FDG40,13.65,0,0.039824346,1,32.8558,OUT046,1997,2,0,1,0.046873406100173425
FDA34,11.5,0,0.014883661,1,174.508,OUT049,1999,1,0,1,0.27593593797816995
FDX48,17.75,2,0.038102203,1,154.0656,OUT017,2007,1,1,1,0.1039477710904825
FDY37,12.857645184136183,2,0.026440214,1,143.647,OUT027,1985,1,2,3,0.21677037641538305
DRE48,8.43,0,0.017396308,0,196.0768,OUT018,2009,1,2,2,0.3144955625828828
FDT58,9.0,0,0.086088353,1,168.7816,OUT049,1999,1,0,1,0.25451392430888503
FDA19,7.52,0,0.092272132,1,128.7994,OUT010,1998,1,2,0,0.0072936856064470075
FDG52,13.65,0,0.065618434,1,47.6402,OUT035,2004,2,1,1,0.032643068448434155
FDA32,12.857645184136183,0,0.052691046,1,216.3192,OUT019,1985,2,0,0,0.013975313679485873
NCM19,12.65,1,0.047333044,2,113.8202,OUT045,2002,1,1,1,0.13536672447210038
NCF42,17.35,1,0.167722519,2,176.3712,OUT045,2002,1,1,1,0.0782413546873406
FDV23,11.0,0,0.105816753,1,126.0046,OUT035,2004,2,1,1,0.06421503621340406
DRA59,8.27,2,0.214125129,0,183.9924,OUT010,1998,1,2,0,0.011629093134754666
FDA01,12.857645184136183,2,0.054114924,1,58.4904,OUT027,1985,1,2,3,0.0782413546873406
FDX44,12.857645184136183,0,0.042758477,1,88.4172,OUT027,1985,1,2,3,0.1546465367744568
FDW25,5.175,0,0.037391881,1,83.2224,OUT035,2004,2,1,1,0.1345506477608895
NCM05,12.857645184136183,1,0.104784329,2,266.0226,OUT019,1985,2,0,0,0.03794756707130471
NCJ54,9.895,1,0.060055757,2,234.2642,OUT035,2004,2,1,1,0.28226053249005406
NCK07,10.65,1,0.048885018,2,166.1526,OUT018,2009,1,2,2,0.14862797102927675
NCX05,15.2,1,0.097611115,2,116.5492,OUT017,2007,1,1,1,0.05957359991839233
FDV39,11.3,0,0.007279889,1,199.3426,OUT046,1997,2,0,1,0.17923084769968375
FDI19,15.1,0,0.0494423735,1,244.2512,OUT045,2002,1,1,1,0.27593593797816995
FDT12,6.215,2,0.049621701,1,226.1062,OUT046,1997,2,0,1,0.36055289197184537
FDF12,8.235,0,0.08235926,1,147.6076,OUT013,1987,0,2,1,0.2352341120065286
NCQ54,12.857645184136183,1,0.012481638,2,168.3474,OUT027,1985,1,2,3,0.3974803631541365
FDU10,10.1,2,0.045653999,1,35.6848,OUT013,1987,0,2,1,0.046006324594511885
NCK53,11.6,1,0.037734334,2,98.1042,OUT018,2009,1,2,2,0.20264204835254512
FDB51,6.92,0,0.038454076,1,61.5852,OUT046,1997,2,0,1,0.05977761909619505
FDT10,16.7,2,0.062395455,1,57.6562,OUT017,2007,1,1,1,0.038304600632459454
NCU53,5.485,1,0.042716235,2,164.8842,OUT013,1987,0,2,1,0.16255227991431193
FDJ40,13.6,2,0.049547993,1,108.6912,OUT013,1987,0,2,1,0.1814750586555136
NCQ05,12.857645184136183,1,0.037829469,2,151.0708,OUT019,1985,2,0,0,0.03203101091502601
FDV15,10.3,0,0.146172453,1,103.3648,OUT046,1997,2,0,1,0.24410894624094662
FDD41,6.765,2,0.08739577,1,105.3306,OUT049,1999,1,0,1,0.06151178210751812
FDT20,10.5,0,0.041479396,1,36.8164,OUT045,2002,1,1,1,0.05661532184025298
FDM44,12.5,0,0.031023835,1,104.099,OUT013,1987,0,2,1,0.02116698969703152
FDG21,17.35,2,0.140244468,1,150.205,OUT045,2002,1,1,1,0.45649291033357137
DRZ11,8.85,2,0.112893431,0,123.3388,OUT045,2002,1,1,1,0.22513516270529427
FDC59,16.7,2,0.054851438,1,64.4168,OUT018,2009,1,2,2,0.06110374375191269
NCD43,8.85,1,0.016052446,2,106.7964,OUT045,2002,1,1,1,0.10221360807915945
DRL49,13.15,0,0.094450618,0,141.4812,OUT010,1998,1,2,0,0.01927981230235642
NCE07,8.18,1,0.02197698,2,140.6154,OUT010,1998,1,2,0,0.03004182393144956
FDM02,12.5,2,0.074152133,1,88.6198,OUT017,2007,1,1,1,0.10435580944608794
